date,f1,f2,f3
2024-03-22,-0.32102118703841476,0.007897186885151312,0.014989299057260557
2024-03-25,0.16662308458564676,-0.007299930942977298,-0.005955802323176884
2024-03-26,-0.09351671043202449,0.0479726721842218,-0.009513648691329635
2024-03-27,-0.24292230463978065,0.032680082967952,-0.022261770257532853
2024-03-28,-0.008626555111051403,0.1032920102010959,-0.021578183824484076
2024-04-01,0.6411845647037032,-0.03851577625130024,-0.012087527696929293
2024-04-02,0.16868359536862979,-0.06485022906569127,-0.02652638914738763
2024-04-03,-0.026406482064494686,-0.04732620831298334,0.028574869929262194
2024-04-04,-0.23177453093608863,0.018766256988214474,0.0008256679782695052
2024-04-05,0.38787072607829665,0.030459466454044893,-0.02626529736299019
2024-04-08,0.09048213564780513,0.09237604703705526,-0.01331465887307732
2024-04-09,-0.3127714786506671,0.010676865544625196,0.03204754704701579
2024-04-10,0.8911984181580079,0.20412112251903722,-0.02530142994205311
2024-04-11,0.04666478648351946,-0.04805239955344386,-0.07988265396853758
2024-04-12,-0.26414477767955186,-0.06964861850432393,0.06811194610343703
2024-04-15,0.625842038434487,-0.07765706328970003,-0.0652642819438119
2024-04-16,0.17344533329128842,0.014681382066514896,0.08255247449985297
2024-04-17,-0.36901396535075043,0.014396140582856837,-0.0872767479804372
2024-04-18,0.22518574312955492,0.03161965212480979,0.08637052117577315
2024-04-19,-0.12796328588925815,0.013880539451262571,0.0106148983348399
2024-04-22,0.010005234581558152,-0.01871164052536693,-0.004279722959854082
2024-04-23,-0.042480289350149365,-0.08369909127666908,-0.023315940107661075
2024-04-24,0.2331182968669865,-0.03919371775712433,-0.011052072688927179
2024-04-25,0.23085189720492533,0.05403657402693546,0.02185239343012353
2024-04-26,-0.18328592540456176,0.04420682468121094,0.015373841897248297
2024-04-29,-0.20080174547178242,-0.006707193254463371,-0.003166487260109978
2024-04-30,0.2416489294159604,0.06882261836034956,0.00490236869921038
2024-05-01,-0.32368437261902705,-0.0528988105595487,-0.01411931120927168
2024-05-02,-0.1709579719561601,-0.12369369595056837,0.030332044443279547
2024-05-03,-0.37856292760101196,-0.05793149353986111,0.024889299203743664
2024-05-06,-0.10480836914702553,0.07919201200063221,-0.03885139708242875
2024-05-07,-0.15820825756204884,0.057582384567597754,0.003047100162944294
2024-05-08,0.15485808189081396,-0.023879284217694304,0.012621370077461967
2024-05-09,-0.17003473164197028,-0.010936292717884735,0.034410355287710775
2024-05-10,0.21636178327620265,0.028867019557413758,-0.04506476596572734
2024-05-13,-0.09658127522502667,0.015662702081398517,0.0038941484171815264
2024-05-14,-0.18613975464627763,-0.02247933683943633,0.03625228184293378
2024-05-15,-0.4864545264759258,-0.02964218264310781,-0.0006544144986799591
2024-05-16,0.08442400011429613,0.09180317006080896,0.06092956408499815
2024-05-17,0.1894344823026455,-0.002629890937836922,-0.098641574075156
2024-05-20,0.07848188393973696,0.008671834295267269,-0.002717611557503113
2024-05-21,-0.13548667976665416,0.011611415666374159,-0.022458941555337023
2024-05-22,0.011891451155782166,0.09880797626285341,-0.024242052429753955
2024-05-23,0.23283176863575963,0.04200481541701105,0.14633239353828983
2024-05-24,-0.0350928645784079,0.03446540962356713,0.02029512859576682
2024-05-28,0.3634251286264912,-0.0793748877564668,-0.18624288705837794
2024-05-29,0.4216293449071702,-0.07626338447203738,0.20475224150877608
2024-05-30,-0.30452041779199274,-0.006837069717186565,-0.009061154623685182
2024-05-31,-0.23220089553246737,-0.017147340435861996,-0.0003073490611025555
2024-06-03,-0.5550835495107515,0.04343604995466846,-0.16301382153917204
2024-06-04,-0.39012386430967694,0.016213948265477517,-0.01362754132829928
2024-06-05,-0.20317081168723866,-0.016543219564154873,0.04575255004532644
2024-06-06,-0.09062786915870354,0.0011815739683334477,-0.012884840899500248
2024-06-07,0.7020102489452196,0.09206121051797984,-0.05339796554571835
2024-06-10,0.23371009392055436,-0.08120381696714901,0.1709086178260352
2024-06-11,-0.37765245479177806,0.01668434619651377,-0.15556902551660923
2024-06-12,-0.36739867695500006,-0.05531854195866518,0.025366269500535783
2024-06-13,-0.3854322402581791,-0.009903228483671958,-0.020473443895627916
2024-06-14,-0.18856075812752518,0.09309436226372313,-0.022957107109148944
2024-06-17,0.30039424783569973,0.02572887372826283,0.0020256510734815146
2024-06-18,-0.27976116232512493,-0.03118582676307244,0.057383486651396504
2024-06-20,0.15669593795219314,-0.015856553772050433,-0.00878022917151709
2024-06-21,-0.003616659803807783,0.0013687452047222012,0.008343224536523804
2024-06-24,-0.06356108254473179,0.04723660036718418,0.008127271373626
2024-06-25,-0.08537903889867146,0.011514611802532186,0.002038650908102513
2024-06-26,0.4507650693666896,-0.023001699089896157,-0.019119466597292006
2024-06-27,-0.1400329110120166,-0.030357342319517013,0.010275923602323574
2024-06-28,0.37130030225900107,-0.12192308336618841,0.00815795204305601
2024-07-01,0.6932074205584268,-0.11258430410346222,-0.04539991111153135
2024-07-02,-0.2601468716539989,-0.0061477920387701165,0.004260835122115119
2024-07-03,-0.38545415490357554,0.04412229204240134,0.013306539545281076
2024-07-05,-0.3866217948496321,-0.1043748803406242,-0.014371583187695876
2024-07-08,-0.04841342795960759,0.04317688700159078,0.00023192206116320893
2024-07-09,0.14740655945789544,-0.04161475671705058,-0.0012119904358876585
2024-07-10,-0.10121100297506154,0.03187400134680637,0.013609205152259381
2024-07-11,-0.43697755137101846,-0.10913211706222942,0.008421594001128654
2024-07-12,-0.08633948481016367,-0.051652182312431946,0.006896889714945835
2024-07-15,0.2762650158913944,-0.10729388723119142,-0.006236848630566503
2024-07-16,-0.38899307691769985,0.1025440582030268,0.003608596255716415
2024-07-17,-0.0671342510525958,-0.0029183102670523237,0.0015342211821458846
2024-07-18,0.2528511479121902,-0.017101314460341036,-0.017077580814545662
2024-07-19,0.19478909432594105,0.011791412622457803,0.005600771045531644
2024-07-22,0.0991832885927772,-0.027918067496861095,0.002523336472867758
2024-07-23,-0.05877255798264418,-0.06360711091514727,0.025379175480097462
2024-07-24,0.2389137694012268,-0.15828635577881178,-0.010752361521854095
2024-07-25,-0.1394742274582564,0.10518748960098749,0.00728733836317467
2024-07-26,-0.3351812740354002,-0.035736327388431556,-0.0033547921563598687
2024-07-29,-0.144132555947344,0.03361082141461006,-0.005010190739418025
2024-07-30,-0.12149013508766937,-0.01165240646771657,0.0008181860050755143
2024-07-31,-0.3192672802399805,-0.038819216340842726,0.02560096536702658
2024-08-01,-0.531169347280406,-0.10251799445681589,0.01614517686249875
2024-08-02,-0.979295080032151,-0.24083278424013085,0.031086559793038118
2024-08-05,-0.12470973963787448,0.09331667823724493,0.003847012754605497
2024-08-06,0.6226029639069826,-0.009626932302693052,0.010348071479818305
2024-08-07,0.38529155057656894,-0.07144598365692234,0.005056303073631231
2024-08-08,0.1799943216572325,0.013432417403080222,0.0071249025071253745
2024-08-09,-0.28926080327184805,0.13682020270412487,-0.06037359051537762
2024-08-12,-0.20091578173408617,-0.040837998721953574,-0.013395974538653946
2024-08-13,-0.2632745161969606,-0.11627047148608866,0.06627113122428657
2024-08-14,-0.17171690733396563,0.08752883330763506,-0.0027106449894234294
2024-08-15,0.39275405523529794,0.21753128692041848,-0.06768208180824221
2024-08-16,-0.11459045290297287,-0.06415797832758796,0.06903227513040289
2024-08-19,-0.1835888798197274,0.06681716488025922,0.0009450619195100796
2024-08-20,-0.24568881517080518,-0.039757286990023004,-0.0033873586742103343
2024-08-21,-0.14294198885128917,-0.09738018322521957,-0.004334839601554284
2024-08-22,0.37122437724236546,0.022881128684926737,0.0046740559081291854
2024-08-23,-0.25367141904221,-0.10050316709265752,-0.011260566935227631
2024-08-26,0.03192918758950798,0.02093135285325085,0.006310481324419186
2024-08-27,0.08542324389995576,-0.07140412387291711,-0.01085494197627192
2024-08-28,0.02413187388840261,-0.005258559726072533,-0.005233473461814127
2024-08-29,0.12200376652387471,0.016572224393464452,-0.0009320121637615963
2024-08-30,0.2015833741348406,-0.024612938797252897,0.0046540025725059055
2024-09-03,-0.39752062240769914,0.03544412753811705,-0.0030923523368764664
2024-09-04,-0.4156445674671616,-0.07058367596315641,-0.01461168029234846
2024-09-05,-0.18272612994494974,0.0428169567160095,-0.004640997454204924
2024-09-06,-0.07086159751524884,-0.13228783441037215,-0.0041542132216697905
2024-09-09,-0.12895910367819144,0.04373789924336765,-0.0050349662123823375
2024-09-10,-0.25895682097380096,-0.061198892111298746,-0.004989746618911771
2024-09-11,0.0064858718674200505,0.061485219343967244,0.008747058198675859
2024-09-12,0.16878975219350145,-0.043702378466853764,0.001362725466052546
2024-09-13,-0.1436000965778385,-0.08624967885041587,-0.011643352727281038
2024-09-16,-0.21607172033108427,0.06722730390664185,-0.005904466396482785
2024-09-17,0.09904903256022408,0.022606446387587915,0.006175358217295154
2024-09-18,0.3260910526429987,-0.09652366320832471,-0.005660199356651867
2024-09-19,0.12961649712078194,-0.061123492064888325,0.009632516737822849
2024-09-20,-0.017944312459662968,-0.04968080282986808,0.0007908825633066146
2024-09-23,0.09216946274429126,-0.0035143357542177863,0.0076406772036857465
2024-09-24,-0.042436435512557776,-0.08677443605550364,-0.010232286392250921
2024-09-25,0.2587132535658523,-0.011122368312652056,0.0014351467889562907
2024-09-26,-0.002107155971545256,0.12312032440161069,0.008488248383968448
2024-09-27,-0.20123310670105396,-0.07136454226187885,-0.006763817737419837
2024-09-30,0.26628362055042687,0.10145152376507707,0.019103593628134727
2024-10-01,-0.3294405061684977,-0.000921916708187268,-0.007360081440500359
2024-10-02,0.2687477221991893,-0.06889909759665502,0.0012956176075428654
2024-10-03,0.28921454356832976,0.05529347438436927,0.012811330728183674
2024-10-04,0.6052989641877415,0.26499757103093025,0.03779108027115137
2024-10-07,0.2392751305226941,0.07634898484478181,-0.03271128007635245
2024-10-08,0.041513047031968245,-0.07774456951224878,0.030172198547312366
2024-10-09,0.11300511299757607,0.07977967983502184,-0.034347386808051675
2024-10-10,0.15414740802554866,-0.12199212161006963,0.04028321750742172
2024-10-11,-0.0334002740264207,-0.05801356591625982,-0.058971240669233704
2024-10-15,-0.32378078443112074,0.11150156353717625,0.053201373534451764
2024-10-16,-0.06950986289287847,-0.006605760691744803,-0.008144948958034352
2024-10-17,0.4073619225951831,-0.047701788988029604,-0.04647972744574545
2024-10-18,-0.06178144347121539,-0.03657455097995285,-0.003321541118959757
2024-10-21,0.5435265447820197,-0.02079179226851896,-0.0072742117996629045
2024-10-22,0.0494785292837473,0.0441325297656283,0.0018534327511600776
2024-10-23,0.16003496315924273,0.05742208058206348,0.0073964603538702834
2024-10-24,-0.2059920087916457,0.047965499044704846,0.01475694319411683
2024-10-25,0.2241861989786768,-0.01462897850636505,0.002008922673229887
2024-10-28,0.11747407225840444,0.04933671178937977,-0.0005680457236198764
2024-10-29,-0.008896772583698252,-0.0101080902762535,-0.014298235215705377
2024-10-30,-0.06320279995200129,0.15324367541552197,0.0010129376584298046
2024-10-31,-0.10472815969365416,0.06703078040745682,0.027567402704316367
2024-11-01,0.5018917472099088,-0.08056035332978129,-0.04584807167541745
2024-11-04,-0.36126807919150605,0.06488590491253503,0.00566660229996833
2024-11-05,-0.2203565948838895,0.12770592767121622,0.004996262701040177
2024-11-06,0.815430069864958,-0.14563172640597927,-0.0064070205896491535
2024-11-07,-0.46901827901258447,-0.026498125099444537,-0.004563114120753599
2024-11-08,-0.18655427587005377,0.20155220969613882,-0.14659002064266757
2024-11-12,0.609616436776884,0.004859095498853232,-0.01018076948993898
2024-11-13,0.14563058251674155,-0.21296883584776954,0.126033810746202
2024-11-14,-0.18950537328132297,0.20647483307399433,-0.055659369184752894
2024-11-15,0.050211604652029215,-0.11190028389337589,0.08671377080849689
2024-11-18,-0.00979702377169391,-0.06955728834236206,0.0023533313040273803
2024-11-19,-0.20873691490274454,0.05537492694206643,-0.018893196513086557
2024-11-20,0.0950928369211562,0.0302875115817731,-0.1350805998474214
2024-11-21,0.10484047308716256,0.012201932638952655,0.03594626798568188
2024-11-22,-0.06248821334831237,0.047791463506397,0.005467665688692221
2024-11-25,-0.7676490186449267,0.09017476454584496,-0.060011945019499656
2024-11-26,0.15305209999061956,-0.025392008135925237,0.028834226922837627
2024-11-27,-0.2638049380849664,-0.011591371320858407,-0.048721775113310856
2024-11-29,-0.36129024465508963,0.014979641344495422,0.07973646876472898
2024-12-02,-0.018150727011612817,0.05990359232497841,-0.05380104987789459
2024-12-03,0.18764946647940295,-0.04971166382968757,0.003087516532205305
2024-12-04,-0.24978521025532477,0.0064354312366422355,0.09062473304876702
2024-12-05,-0.12069983995403662,0.07506951606970964,-0.11464804651545003
2024-12-06,-0.05231611866610269,-0.10169432244816586,0.023441308143917483
2024-12-09,0.23724331822369749,-0.050440382768789295,-0.035084192249781015
2024-12-10,0.09787154874379858,-0.003039749434179348,0.021965458215672907
2024-12-11,0.3121468903182239,-0.09497169689746725,0.006379227967083259
2024-12-12,0.33513163111820016,-0.0791034211702316,0.020361100760664653
2024-12-13,0.3700028955245705,-0.0033119613104646535,0.025742410548014284
2024-12-16,-0.08102183675253145,0.0363786922440851,-0.004221371743309801
2024-12-17,-0.02207884237284074,0.04734889744249794,-0.028597969362712073
2024-12-18,0.4554865235294262,0.11523643324347108,0.1435253106658187
2024-12-19,0.3940306155664762,-0.16486469243124438,-0.07289065554981183
2024-12-20,-0.2136450969731992,-0.035382914278798236,-0.003461334038769079
2024-12-23,0.3333459305432488,-0.0003951614738705341,0.012794526053913211
2024-12-24,-0.04799132373759523,0.03939197930294476,0.05116114957836964
2024-12-26,-0.06098549190902409,-0.025303910303976863,-0.039489741672531276
2024-12-27,0.24131870805399105,-0.08627974004114597,-0.0025504973692436314
2024-12-30,-0.3274607429038964,-0.0761406134246128,-0.03206197747516763
2024-12-31,0.06786448914399187,0.0003097473877879033,-0.005285025892277576
2025-01-02,-0.01685460004756083,-0.032655083287131605,0.0028986457322713087
2025-01-03,0.14689695116776166,0.022992772887318325,0.02843856008975936
2025-01-06,0.10532516093867529,-0.03900746991029028,-0.027472853678835167
2025-01-07,0.3072014833954404,-0.06254052968509546,-0.01831389294805192
2025-01-08,0.004295262553850607,-0.045188197206356986,-0.016224110410085285
2025-01-09,0.054000751317123334,-0.020234350777071995,0.026624706264934305
2025-01-10,0.32831256825728944,0.22175177930088247,0.07111226970411916
2025-01-13,0.047292753599244966,0.03374850903043651,-0.023748059719013552
2025-01-14,0.002451112817781038,-0.07177189344965183,-0.0300913785374373
2025-01-15,-0.6307968194564791,-0.04634856405113429,-0.04807963732923577
2025-01-16,-0.21654521477244523,-0.03522785344461103,0.06596049196787056
2025-01-17,0.007799987407140794,0.06992544944401684,-0.0506603966350767
2025-01-21,-0.22869056779804886,0.07007768851667077,0.032084966642895264
2025-01-22,0.10463013859128142,0.013061117583659748,-0.0017506172849254356
2025-01-23,0.22170796206099572,-0.08944118964402516,0.01285387673126343
2025-01-24,-0.10282133746607118,0.012957940960058775,-0.022846526476289892
2025-01-27,-0.48883629379284865,-0.04490925602114978,0.1781488711355954
2025-01-28,0.08563384032662047,-0.029242069043473394,-0.02585219556887995
2025-01-29,0.029362279101633207,0.04200537572158609,0.01752781130319457
2025-01-30,-0.19700172067234012,-0.010441931787234867,-0.015605443837726265
2025-01-31,0.3378757723608872,-0.05390415637812383,0.023681456025153626
2025-02-03,-0.28392502280093085,0.18095189076985677,-0.16151777207671805
2025-02-04,-0.10816583624898689,-0.07281382928978829,0.15356698652038564
2025-02-05,-0.5572309419525894,0.1284809720344011,-0.012393528058048683
2025-02-06,0.06143090157726887,0.04738376600674127,0.031864911014322185
2025-02-07,0.2484864179225385,0.06620418783769887,-0.11320319721655496
2025-02-10,0.056481218323038575,-0.04919445080525648,-0.0012042512534440003
2025-02-11,0.18029006768901373,-0.027129553341423272,-0.020479056569957473
2025-02-12,0.49433241353913226,0.02554145842143229,0.0314335664176648
2025-02-13,-0.5516190871727424,0.058587485272316886,-0.00914495330552145
2025-02-14,-0.21994570087135198,-0.05349159883163192,-0.016166812054092358
2025-02-18,0.3792490649748207,-0.033219885602432005,0.02099949234642265
2025-02-19,-0.08688227670012597,-0.039583178712245544,-0.04528233548367732
2025-02-20,-0.12509352389416217,-0.0051995395613918605,0.009114796750802704
2025-02-21,-0.4254067158974997,-0.025628635496431844,0.1510227764470159
2025-02-24,-0.07817066553045254,-0.031977535925636714,-0.010098508336251113
2025-02-25,-0.5493555398407182,0.03624987005575608,-0.04390138437234298
2025-02-26,-0.25999998579689776,0.016948147228751265,-0.005383224773714435
2025-02-27,0.2231503189597967,-0.08079456887997662,0.011839040769962797
2025-02-28,-0.251583953380138,-0.05458093935295811,-0.003361776190765206
2025-03-03,-0.3542011839306678,0.016180997151910143,0.00638430805442237
2025-03-04,0.35294341506672466,-0.13328575095524783,0.0038293405910053992
2025-03-05,0.27013326671061627,0.03362683910772065,0.008130878411514284
2025-03-06,0.0580184985738312,-0.07176729731643744,-0.02971853948059618
2025-03-07,0.14451915561893672,-0.01008362794932368,0.007375016804329139
2025-03-10,-0.4692166475423805,-0.06657111829540034,-0.002110004027610686
2025-03-11,0.2685626306337719,-0.0017904338279308761,-0.025253368330249028
2025-03-12,0.20723308313377678,0.03931237482013568,0.008364531489466098
2025-03-13,-0.24481514028558374,-0.03434878025827048,-0.002073387454306599
2025-03-14,0.17583862771611908,0.09770460465880618,0.006467977875820984
2025-03-17,-0.06908220473806222,0.10146990178216209,-0.00884320554434798
2025-03-18,-0.134069972097939,-0.004094600840833276,-0.012503919442010606
2025-03-19,-0.1592111567064869,-0.05772879726675334,0.02605737752270573
2025-03-20,-0.07878562790611256,-0.04386036951627626,0.0007675239058557096
2025-03-21,0.12231961429316382,-0.10500359922079022,-0.007151606120919179
2025-03-24,0.40461394987068355,0.050417252182764404,-0.006659984433843182
2025-03-25,-0.0927903657577578,-0.05093497446243282,0.006335328607401098
2025-03-26,0.18288576237229293,-0.03186892384029027,-0.007696066912348856
2025-03-27,0.15510948347784032,-0.07838626122028804,-0.00844997555846225
2025-03-28,-0.5519732603137342,-0.021397448021354317,-0.00015076621273300898
2025-03-31,-0.2189543010247593,0.057137671673154374,-0.009359097236326044
2025-04-01,-0.3362080072642475,0.06138141991229878,-0.0063194763899583496
2025-04-02,0.1425223472185786,0.0428899992477917,0.008573907078338328
2025-04-03,-0.5302243694246872,-0.3243504527341966,-0.013538917179841155
2025-04-04,-0.34121861669554887,0.10993949155364638,0.014667130084578688
2025-04-07,0.8360042907646582,-0.21989849739612174,-0.03179457399339291
2025-04-08,0.6563976108771091,-0.22591727339257528,-0.04945177397730168
2025-04-09,0.28742895333505725,0.41847519715038295,0.04031746071953765
2025-04-10,0.5236869305948544,-0.4265856671738592,-0.02861720712023761
2025-04-11,0.1344535132316663,0.321509825540308,-0.0071700864169865165
2025-04-14,-0.4373395565158402,-0.172819567270772,-0.002940424313673539
2025-04-15,-0.12107308735913051,-0.023240288274172897,-0.012973412241254268
2025-04-16,-0.2846036843480553,-0.08513091521796574,-0.008770561056130506
2025-04-17,0.2923945856876001,-0.02817765087303221,-0.007708820651258774
2025-04-21,0.47365221251514084,-0.2627337266209979,-0.0654181659433601
2025-04-22,-0.12077141186554524,0.1403226889321238,0.029804071457610725
2025-04-23,-0.18634110362912953,0.22012750927759642,0.031919456506440326
2025-04-24,-0.3956115885893592,-0.02168980980064345,-0.012601478027625327
2025-04-25,-0.20657981561780442,-0.012254377248807945,0.007999990776002717
2025-04-28,-0.2826986808524772,-0.054812278415932385,-0.021104819172911835
2025-04-29,-0.2769001421765464,0.028272971620748998,0.0015058687501232468
2025-04-30,0.018901086326719913,-0.17123264550376888,-0.023166328045720143
2025-05-01,0.4134382108098267,0.047269141976525875,0.005272022113516081
2025-05-02,0.34516300913114134,0.1399572027650272,0.010158197262393365
2025-05-05,0.17460288256350284,-0.050721614580398054,-0.004897315476724063
2025-05-06,-0.12706478565800755,-0.07119392799820239,-0.0016019034465607782
2025-05-07,-0.23174081285551906,0.05276294504029278,0.015246599638825496
2025-05-08,0.46579563347545805,0.12027345626688252,0.010871874019453236
2025-05-09,-0.003274127027663601,-0.025056275297197773,0.013147906335952557
2025-05-12,0.3309448291878456,0.12127303415616554,0.010865511985245003
2025-05-13,0.23672107724015595,-0.035636133273223077,-0.06160232025057542
2025-05-14,0.17458684726292,0.019968746620263204,0.008631972021459629
2025-05-15,-0.39675416941510294,-0.07462914202836227,0.002313128172820673
2025-05-16,-0.09443349542141578,0.05736658906892991,-0.029306691209816958
2025-05-19,0.12451291460431521,-0.06512197794887871,-0.002775514022602287
2025-05-20,0.1652967770353859,-0.0929180123725949,-0.01353951195848678
2025-05-21,0.5682130023507836,-0.11609204405276312,-0.01019223696953934
2025-05-22,-0.16618371764374287,0.006366389666042036,-0.014921189004873126
2025-05-23,-0.10809336368952221,0.001997727573811157,0.013564289446277253
2025-05-27,-0.4726391519913379,0.10943474325152751,-0.022011278221426154
2025-05-28,0.16923070768581538,0.01906850839842547,0.0009196043139092779
2025-05-29,-0.2818373829951419,-0.011385118459864084,0.026023843733537336
2025-05-30,-0.05535262126250388,-0.07492719912059241,0.017971379063891835
2025-06-02,0.2974311870985678,-0.0682849890493247,-0.01673634925451565
2025-06-03,-0.0020173092937402813,0.05101977476758942,0.002391285259649729
2025-06-04,-0.5529304238653568,0.01417555810731752,0.03154777238360931
2025-06-05,0.06229196220419135,0.14139450999114903,0.00840283938889372
2025-06-06,0.5263175994220841,0.08569431012846582,0.006788938854409318
2025-06-09,-0.10927945515546993,-0.04757950958600691,0.01336023071188344
2025-06-10,-0.11910829922232148,0.0391667279706837,-0.0003765384035337043
2025-06-11,-0.21670759825563982,-0.10321116413917439,0.025613752833707655
2025-06-12,-0.37072928360407503,0.0649343054969642,0.010685385186109326
2025-06-13,0.35130545397100077,-0.052674975024154726,-0.03451142795367217
2025-06-16,0.23054716844355902,-0.05855675987465928,-0.013500997581333113
2025-06-17,-0.3941716245512035,0.08001400477325063,0.0031109919992101955
2025-06-18,-0.014668779380646885,-0.0054399603815551935,0.0012613057104198684
2025-06-20,-0.006375338601718509,-0.07555202864602777,0.007657378025086949
2025-06-23,-0.19301249568588583,-0.08592876906004257,0.01125897196587412
2025-06-24,-0.2208910421657506,-0.0032461760024364325,-0.011189247707598493
2025-06-25,-0.026534486162096867,-0.02869563816320202,-0.009663976909823171
2025-06-26,-0.1477379831932348,-0.06547627779053704,-0.0016721083980642596
2025-06-27,0.17291682376004489,0.003345459897214011,-0.0025782616552215694
2025-06-30,-0.35346005678557463,0.07097386291894242,0.024119698341936308
2025-07-01,0.04581811597528371,0.13168090362974527,0.009603479867590574
2025-07-02,0.22930686969383451,-0.054284396167111094,-0.0147913018633085
2025-07-03,0.2409851313267771,0.10058312959264636,0.017140329758361567
2025-07-07,0.2741726270989465,-0.10685589310137389,-0.02915282253761538
2025-07-08,0.09560425257910171,0.0095853148619698,0.01569276763888373
2025-07-09,-0.4062872191376842,0.021543467240727445,0.006651892506559765
2025-07-10,-0.016692035552225842,0.052222922172058116,0.0024002208375065387
2025-07-11,0.4722580302116351,-0.1167945939373373,-0.014493614943266444
2025-07-14,0.0036826904580028177,-0.03023491943235501,-0.0002488994804311145
2025-07-15,0.29180103034667715,0.04180427729609921,-0.013787139584403939
2025-07-16,-0.11354298166850166,-0.13255664160011427,-0.009977422680483884
2025-07-17,0.02209126144516578,0.058390711430868575,-0.01015320781597509
2025-07-18,-0.1422551018322002,-0.06851104000495056,0.010357436365999449
2025-07-21,-0.32723430873603426,0.051573242912548806,0.0066672350913344405
2025-07-22,-0.19076360068737822,0.017432436826546455,-0.017403535147417874
2025-07-23,0.23563511403965534,0.03099850356690118,0.0288770659481473
2025-07-24,0.07968564438448751,0.0645210448628163,-0.005165431261825107
2025-07-25,-0.17689454913216324,0.031387499593596,-0.0046508618544435195
2025-07-28,0.16279326231945118,-0.04419831524663673,0.015251916933133637
