date,dTP10,dRN10,dY10,S,dS,D,dD,p0_filt,p1_filt,p2_filt,p0_smooth,p1_smooth,p2_smooth,dbe,dvix,doil,auc_amt,auc_10y,auc_surprise,auc_btc,auc_dealer,auc_tail,auc_ten10,is_auction,weak_supply
2024-01-18,5.609527345852601,-1.5406951332551877,4.0688322125974175,-1.270454470376601,0.0296954655774024,0.0,0.0,0.0293897565965548,0.5380448569121772,0.4325653864912679,0.0121745211906233,0.6563835774214369,0.3314419013879978,4.0000000000000036,-0.6599999999999984,2.0801511375416304,18.0,18.0,-13.666666666666668,0.0,0.0,0.0,0.0,0,-0.0
2024-01-19,-1.3116667451020803,2.2766876157338523,0.965020870631772,-1.2414372501703457,0.0290172202062553,0.0,0.0,0.0896164225435864,0.7027742490213874,0.207609328435026,0.020093634226145,0.8623450823075973,0.1175612834660462,0.0,-0.8300000000000001,-0.8512989726674469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-01-22,-3.809258748287631,-1.405828227608641,-5.215086975896277,-1.158301911331666,0.0831353388386797,0.0,0.0,0.0244658325841112,0.9534116190256828,0.022122548390206,0.0049523260949293,0.9827311353083436,0.0123165385967871,-2.9999999999999805,-0.11000000000000121,2.108168038638336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-01-23,4.97177120907803,-0.5263337003263757,4.4454375087516595,-1.1318462591141776,0.0264556522174883,0.0,0.0,0.0122194514843758,0.9567903281048816,0.0309902204107423,0.0024746715652831,0.98198692910787,0.0155383993268843,-2.0000000000000018,-0.6399999999999988,-0.7200991244704191,60.0,14.225037848262602,13.166666666666664,-0.14833333333333387,-0.010885891889424626,0.7700000000000413,14.225037848262602,1,2.110047280825627
2024-01-24,3.804938752757091,0.35426582277438,4.159204575531472,-1.1059948548284289,0.0258514042857487,0.0,0.0,0.0102138896511654,0.9720192702757549,0.0177668400730798,0.001930943973667,0.9892266463475292,0.0088424096786859,0.9999999999999787,0.5899999999999999,1.0119926579762684,89.0,40.51763826603861,-7.333333333333336,-0.18666666666666654,0.05811009659294286,0.3916666666666786,33.87928727018273,1,6.324133623767438
2024-01-25,-1.3932951959883804,-2.7809968162463505,-4.174292012234737,-1.0807338974325862,0.0252609573958426,0.0,0.0,0.0070514026055817,0.9770481262124444,0.0159004711819739,0.0013344531009063,0.9904179470588352,0.0082475998401679,-0.9999999999999787,0.3099999999999987,3.1686593842416677,41.0,30.552636964746487,3.5,0.02833333333333332,-0.0033524160417529036,-5.326666666666717,30.552636964746487,1,-0.8656580473344835
2024-01-26,-0.56562274076013,2.0838969138613272,1.5182741731011973,-1.0560499011010456,0.0246839963315406,0.0,0.0,0.006528592186709,0.9789479852245964,0.0145234225886945,0.0012609570585772,0.987579403012243,0.0111596399292302,0.9999999999999787,-0.1899999999999995,0.6907164836275292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-01-29,-6.7048969653766886,-2.1890525602865196,-8.893949525663203,-0.985329398436458,0.0707205026645875,0.0,0.0,0.0096231177255039,0.9716674588139648,0.0187094234605313,0.0015351994394752,0.9544614783556864,0.044003322204929,0.0,0.33999999999999986,-1.5414563401186854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-01-30,-4.882162566825071,3.9052384512258342,-0.9769241155992425,-0.3133438749201351,0.671985523516323,0.0,0.0,0.0168493171329684,0.8971647172755537,0.0859859655914777,0.0015578251172511,0.7382221062162657,0.260220068666345,-4.0000000000000036,-0.28999999999999915,1.350068721890274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-01-31,-3.96163811800081,-4.0075232644653624,-7.969161382466172,-0.3737823789660656,-0.0604385040459304,0.0,0.0,0.0250011782902389,0.8609425693410152,0.1140562523687459,0.0005514409076585,0.4733449038350265,0.5261036552574466,0.0,1.0399999999999991,-2.6136822264539283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-02-01,-14.884431315474217,0.333157030286646,-14.551274285187565,-0.365245177631758,0.0085372013343075,0.0,0.0,0.1467670655157875,0.174130514674846,0.6791024198093665,0.0006045841818195,0.0281117011957918,0.9712837146224576,-6.999999999999984,-0.46999999999999886,-2.5492617878975388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-02-02,10.978590634713786,7.669709885815923,18.648300520529702,-4.499896388811945,-4.134651211180187,0.0,0.0,0.0026659069182974,5.16947180580962e-05,0.9972823983636444,0.0004135047997915,3.609432952826917e-05,0.9995504008708098,2.0000000000000018,-0.030000000000001137,-2.230171298401995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-02-05,9.703579267126901,4.0083865536034935,13.711965820730398,-4.198551789258886,0.301344599553059,0.0,0.0,0.0181384651492436,0.1542881975722811,0.8275733372784753,0.0061081742529428,0.2606654650801372,0.733226360667016,6.000000000000005,-0.17999999999999972,0.6715573789327856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-02-06,-4.44836830918032,-3.63015765086816,-8.078525960048477,-4.102656733861759,0.0958950553971265,0.0,0.0,0.0404022884212288,0.7041121756937981,0.2554855358849729,0.0085815149798589,0.849412724589347,0.1420057604310052,-2.9999999999999805,-0.6099999999999994,0.8433129412523499,54.0,18.788972158094,7.0,-0.08166666666666655,-0.036395832980719356,-4.145000000000036,18.788972158094,1,1.5344327262443413
2024-02-07,1.3969868566111876,0.34899874195533087,1.745985598566513,-4.008951924556903,0.0937048093048567,0.0,0.0,0.0129969497281261,0.9606950950407392,0.0263079552311346,0.002505773245157,0.9834261531638248,0.0140680735911025,-1.000000000000023,-0.23000000000000043,0.5807295677859869,42.0,42.0,13.75,0.040000000000000036,-0.023663513430073724,1.8933333333332798,42.0,1,-1.6800000000000015
2024-02-08,5.6393912914566915,1.6373537210716549,7.276745012528352,-3.917387336054434,0.0915645885024689,0.0,0.0,0.0089002868920279,0.9644012864686682,0.026698426639304,0.0015921628736782,0.9848477294556252,0.0135601076707147,1.000000000000023,-0.040000000000000924,3.193804882186857,25.0,51.28655555115584,1.5,0.0216666666666665,-0.022133817411468165,-11.304999999999913,51.28655555115584,1,-1.111208703608368
2024-02-09,-0.3646999656027994,1.6371890420653123,1.272489076462513,-3.827914085643665,0.0894732504107689,0.0,0.0,0.005877555466294,0.9828077698641544,0.0113146746695516,0.0009210744423444,0.9889369776816478,0.0101419478759035,0.9999999999999787,0.14000000000000057,0.7665859667332242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-02-12,0.4150365173979195,-1.0695533855192174,-0.654516868121302,-3.5715701306739915,0.2563439549696733,0.0,0.0,0.0049674799545934,0.9878092265216912,0.0072232935237154,0.0003771009675521,0.9396513237468566,0.0599715752854329,-0.9999999999999787,1.0,0.10349289410154228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-02-13,3.8106893569039193,10.010301186634507,13.820990543538425,-3.489995356150093,0.0815747745238986,0.0,0.0,0.0028179462886598,0.0104175069973566,0.9867645467139836,0.0019311361764137,0.014313407407663,0.9837554564159424,4.999999999999982,1.92,1.2080856348724467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-02-14,0.18144249358496012,-3.976086111941246,-3.794643618356286,-3.4102837520512903,0.0797116040988026,0.0,0.0,0.043307020438358,0.4425077673285292,0.5141852122331126,0.0484632865190427,0.5673371601973395,0.3841995532838008,0.9999999999999787,-1.4699999999999989,-1.531857205670395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-02-15,-1.3429215871586797,-1.317615782375725,-2.6605373695343992,-3.332392763506261,0.0778909885450294,0.0,0.0,0.0736723231716882,0.8675089503666507,0.058818726461661,0.0980891294069,0.8303236685340759,0.0715872020592435,0.0,-0.370000000000001,1.7742815668210454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-02-16,1.1986299878524107,3.688504361527123,4.887134349379529,-3.256280807598287,0.0761119559079737,0.0,0.0,0.2284542849861658,0.6098940172683903,0.1616516977454438,0.1230142136809538,0.7608365916450411,0.1161491946740925,3.000000000000025,0.23000000000000043,1.4925650216675912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-02-20,1.5136804816832798,-3.2863326108014235,-1.7726521291181463,-2.968824441347871,0.0693929818494503,0.0,0.0,0.0645722248361609,0.8845244001661138,0.0509033749977252,0.0918807934335451,0.8700419079200121,0.0380772986466581,-1.000000000000023,1.1799999999999997,-1.1744783612059884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-02-21,2.34343831450507,2.2778672545986645,4.62130556910374,-2.901016397394303,0.0678080439535677,0.0,0.0,0.0154818936141632,0.9657802486761012,0.0187378577097355,0.1190894674137768,0.8463889288489534,0.0345216037371601,2.0000000000000018,-0.08000000000000007,0.21572243630005872,44.0,32.89141454266455,3.0,-0.20166666666666622,0.08359997866001147,0.11999999999995747,26.25306354680867,1,5.29436781527307
2024-02-22,-4.491943448004671,4.148771375508176,-0.3431720724965004,-2.8347570913050473,0.0662593060892557,0.0,0.0,0.0180079159000874,0.9299676495700384,0.052024434529874,0.3252160290440171,0.5664171257216266,0.1083668452342227,-2.9999999999999805,-0.8000000000000007,0.9462002088997501,9.0,18.463159998416103,-15.0,0.0,0.0,0.0,0.0,0,-0.0
2024-02-23,-7.3977519912498995,-0.3834717285028155,-7.781223719752717,-2.7700111498583944,0.0647459414466529,0.0,0.0,0.9586699300019004,0.0222380278342896,0.0190920421638099,0.8593913848302837,0.0988062456506935,0.0418023695187977,-1.000000000000023,-0.7899999999999991,-2.5949052006822626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-02-26,-0.3804810198621694,2.2090310440088246,1.828550024146658,-2.58451178974269,0.1854993601157044,0.0,0.0,0.5927938679570837,0.4001372474803889,0.0070688845625274,0.2177673632109886,0.7754566678546495,0.0067759689343404,1.000000000000023,-0.009999999999999787,1.1913290197609783,127.0,50.48177146676909,31.5,-0.11583333333333301,-0.00788734052470838,4.263333333333334,50.48177146676909,1,5.847471861567403
2024-02-27,3.583925604807889,-0.6700641359553394,2.913861468852552,-2.5254814588829033,0.0590303308597865,0.0,0.0,0.1714196035779965,0.8167701663895406,0.0118102300324629,0.045408639416538,0.9474766438000898,0.0071147167835567,0.9999999999999787,-0.3100000000000005,1.6042787068980324,42.0,31.29782323217933,3.5,0.023333333333333428,0.00750093329988491,5.136666666666627,31.29782323217933,1,-0.7302825420841873
2024-02-28,-0.2370273530398287,-3.016489603665118,-3.2535169567049493,-2.4677993826432916,0.0576820762396117,0.0,0.0,0.0778786427277123,0.9012596688784342,0.0208616883938534,0.0175843243769643,0.971360006648037,0.0110556689752218,1.000000000000023,0.41000000000000014,-0.4521484718845947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-02-29,-2.5397981816206006,0.3933521188083766,-2.146446062812224,-2.41143476684577,0.0563646157975217,0.0,0.0,0.0193198602011368,0.971727862276144,0.0089522775227191,0.006563259038071,0.9849472491439446,0.0084894918181705,0.0,-0.4399999999999995,-0.27732275431464615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-03-01,0.24878896508057913,-6.099583867887137,-5.850794902806555,-2.3563575206522556,0.0550772461935142,0.0,0.0,0.0198632934061418,0.8960797810577498,0.0840569255361084,0.0089156577299894,0.9287797260626104,0.0623046162072183,-1.000000000000023,-0.2900000000000009,2.0985031870675463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-03-04,-0.6308981664952584,3.367801926516112,2.736903760020848,-2.1985593066244284,0.1577982140278271,0.0,0.0,0.0323006513178069,0.9157561006361312,0.0519432480460618,0.0153657168655772,0.9312633264727336,0.0533709566617069,2.0000000000000018,0.3800000000000008,-1.5320720672171717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-03-05,-7.58861851555617,-1.574669108686333,-9.1632876242425,-2.1483441426619443,0.0502151639624841,0.0,0.0,0.0838943799072274,0.7601289434580196,0.1559766766347528,0.0204148772771691,0.8872634577081159,0.0923216650148085,-2.0000000000000018,0.9700000000000006,-0.7053814358969568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-03-06,-6.172022108241748,1.961695823983245,-4.210326284258503,-2.099275894629443,0.0490682480325013,0.0,0.0,0.0324282918688125,0.93335377789037,0.0342179302408174,0.0080677966418465,0.969222250507277,0.0227099528510468,-2.0000000000000018,0.03999999999999915,1.2186845973659821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-03-07,1.7185469297224587,-3.3571378083132153,-1.638590878590751,-2.05132836693088,0.0479475276985628,0.0,0.0,0.0285516067832459,0.9098449018698206,0.0616034913469334,0.0057265845916123,0.9629572550807578,0.0313161603276042,-2.0000000000000018,-0.0600000000000005,-0.3377325119047647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-03-08,2.6119550826232185,-2.375999852677424,0.23595522994579454,-2.004475962278452,0.0468524046524283,0.0,0.0,0.0117765851763964,0.9700276422704952,0.0181957725531083,0.0023874541712188,0.9882053962756092,0.0094071495531669,0.0,0.3000000000000007,-1.070741476269088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-03-11,-2.943806188498849,2.9507380679957507,0.0069318794968964426,-1.8702422035482849,0.1342337587301671,0.0,0.0,0.0097815975466807,0.9706469674694528,0.0195714349838663,0.001932132675191,0.987439560597643,0.0106283067271196,-0.9999999999999787,0.4800000000000004,-0.11404677153263876,56.0,19.484860015801186,7.0,-0.00833333333333286,-0.05013540170738037,5.331666666666719,19.484860015801186,1,0.16237383346500064
2024-03-12,2.546443512703517,3.67262166850022,6.219065181203742,-3.5163850875576568,-1.646142884009372,0.0,0.0,0.0079629022007458,0.963375556787135,0.0286615410121191,0.0016711668236381,0.9839107767140448,0.014418056462093,2.9999999999999805,-1.3800000000000008,-0.4574922199735987,39.0,39.0,4.333333333333336,-0.010000000000000231,0.017691949185930506,11.088333333333352,39.0,1,0.390000000000009
2024-03-13,1.8151422374383108,1.1537529112582767,2.968895148696582,-3.436070741160493,0.0803143463971638,0.0,0.0,0.0050038834325923,0.9839258774552324,0.0110702391121753,0.002021714740067,0.988794239333237,0.0091840459268884,0.0,-0.08999999999999986,2.7140753738718715,22.0,45.132168885017144,2.333333333333332,0.09499999999999975,-0.028399753690806218,-7.093333333333263,45.132168885017144,1,-4.287556044076617
2024-03-14,7.859826179064291,3.1231166336223914,10.98294281268668,-3.3575907769702225,0.0784799641902704,0.0,0.0,0.0083299017437903,0.9235226539368566,0.068147444319353,0.0082791193898752,0.9430522879578562,0.048668592652352,0.0,0.6500000000000004,1.830180667142045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-03-15,-1.7002764427217292,2.6328017992499397,0.9325253565282132,-3.2809032976393384,0.076687479330884,0.0,0.0,0.0456581389278316,0.9080396900518748,0.0463021710202937,0.0332813203759082,0.929402557719244,0.0373161219046787,2.0000000000000018,0.009999999999999787,-0.2681293501577642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-03-18,2.31396710102576,0.696802162144472,3.010769263170232,-3.0611910187394087,0.2197122788999297,0.0,0.0,0.0157613068037463,0.9674040617844744,0.0168346314117791,0.0430686662752282,0.9069279037702104,0.0500034299546263,-0.9999999999999787,-0.08000000000000007,2.1012728197887576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-03-19,-0.8300498264775413,-2.289781702446092,-3.1198315289236334,-2.9912733192425973,0.0699176994968113,0.0,0.0,0.1299298993915987,0.7410576535574368,0.1290124470509644,0.1132444700136135,0.5768501243152293,0.3099054056711001,-1.000000000000023,-0.5099999999999998,0.8448910853262603,13.0,21.330614131782042,0.333333333333334,0.22666666666666702,-0.04139815378867914,-6.683333333333345,21.330614131782042,1,-4.834939203203937
2024-03-20,2.47130476978423,-4.322520716902023,-1.8512159471177903,-2.9229525422092992,0.068320777033298,0.0,0.0,0.3227285578653086,0.2061129555518228,0.4711584865828686,0.1279628675846126,0.42445442550753,0.447582706907967,1.000000000000023,-0.7800000000000011,-1.9141630019160694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-03-21,-0.8859100378917795,0.7085795989376642,-0.17733043895411527,-2.856192213880038,0.066760328329261,0.0,0.0,0.1339659769553812,0.8059571687725381,0.0600768542720807,0.0317958112441035,0.9336743784272848,0.0345298103286858,2.9999999999999805,-0.11999999999999922,-0.9709992542628498,16.0,16.0,-13.75,0.0,0.0,0.0,0.0,0,-0.0
2024-03-22,-4.766403713308789,-1.4792319503308171,-6.245635663639604,-2.790956693557156,0.065235520322882,0.0,0.0,0.0520928656215052,0.9233089856766924,0.0245981487018024,0.010111125340735,0.977750923981013,0.0121379506781684,1.000000000000023,0.14000000000000057,-1.0914327486719166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-03-25,2.7009796321602995,0.7072022966947422,3.4081819288550363,-2.60405467303931,0.186902020517846,0.0,0.0,0.0118568123212257,0.9766659045571268,0.0114772831216476,0.0026748768139987,0.9919178813670924,0.0054072418189538,-2.0000000000000018,0.129999999999999,1.6023827653924627,66.0,15.647541633088863,18.0,0.011666666666666714,-0.028715053626375803,1.066666666666653,15.647541633088863,1,-0.1825546523860375
2024-03-26,-2.211079220692902,0.601943235677016,-1.609135985015886,-2.544577982108143,0.059476690931167,0.0,0.0,0.0084676928171193,0.9832680819833788,0.0082642251995017,0.0027901458133975,0.9930234370204952,0.0041864171659156,-1.000000000000023,0.05000000000000071,0.0,67.0,37.21167618200398,15.0,-0.016666666666666607,-0.03551859729412121,-0.17499999999995453,37.21167618200398,1,0.6201946030333975
2024-03-27,-2.982803810185078,-1.4847307385218222,-4.467534548706897,-2.486459740675271,0.0581182414328722,0.0,0.0,0.0156813817916024,0.9757300499338156,0.0085885682745819,0.0062545748005982,0.9860541884730007,0.0076912367263048,0.0,-0.46000000000000085,-0.3159944292014494,71.0,38.68136049546805,7.5,0.06666666666666643,-0.023325285334189594,-4.088333333333338,32.04300949961217,1,-2.13620063330747
2024-03-28,-4.176756593746592,3.495459851795246,-0.6812967419513427,-2.429668921711271,0.056790818964,0.0,0.0,0.0429480686542234,0.9223063318972036,0.0347455994485729,0.0107093424656561,0.9340020586790132,0.0552885988554447,0.0,0.23000000000000043,2.1793650469154713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-04-01,8.944555211475441,3.467521886840963,12.412077098316399,-2.215183795675159,0.1589914111698944,0.0,0.0,0.0287904920534562,0.7112656585681102,0.2599438493784337,0.0081085356846355,0.8241002706595191,0.1677911936560639,3.000000000000025,0.6400000000000006,0.6884300186212222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-04-02,6.935226550797149,-2.5468064869618168,4.38842006383533,-2.1645889278579915,0.0505948678171677,0.0,0.0,0.0251288984770431,0.8912676170497987,0.0836034844731581,0.0079143057006662,0.940939453620333,0.0511462406790495,0.9999999999999787,0.9599999999999991,1.654093669021428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-04-03,1.3604158913019497,-1.484885565456029,-0.12446967415407073,-2.1151496484188335,0.049439279439158,0.0,0.0,0.0406012613157075,0.9061718762520626,0.0532268624322298,0.0089538337594463,0.9622397970581064,0.0288063691824261,0.0,-0.27999999999999936,0.31364374901299286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-04-04,-3.3174069739219494,-1.0575819703633194,-4.374988944285274,-2.0668395636826533,0.0483100847361801,0.0,0.0,0.012516950770073,0.976977800390724,0.010505248839203,0.0042349536139576,0.982021596918688,0.0137434494675299,-2.0000000000000018,2.0200000000000014,1.3249804991014358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-04-05,2.2185375023973997,4.434547422809221,6.65308492520662,-2.019632882806792,0.0472066808758615,0.0,0.0,0.0331343480933128,0.8736353897463239,0.0932302621603632,0.0078792337911332,0.8826563125574467,0.1094644536512346,3.000000000000025,-0.3200000000000003,0.36558934812616073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-04-08,-1.55476140081596,3.8486325649263797,2.293871164110417,-1.8843841104513277,0.135248772355464,0.0,0.0,0.0311482911056903,0.9211435565120036,0.0477081523823059,0.0063145361573379,0.8454049036317125,0.1482805602108789,0.9999999999999787,-0.8400000000000016,-0.5144926457836263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-04-09,-3.8974637372014396,-1.7471888898563215,-5.6446526270578445,-1.841344717886614,0.0430393925647136,0.0,0.0,0.0608717879424857,0.8641269827648523,0.0750012292926619,0.0064941447028473,0.5620539212407148,0.4314519340563275,-2.0000000000000018,-0.20999999999999908,-1.3850636933899096,58.0,20.180747873508373,7.0,-0.08333333333333348,0.005136335959597171,-1.0633333333333717,20.180747873508373,1,1.6817289894590342
2024-04-10,1.2152279998746407,15.720949413639485,16.93617741351421,-1.7992883464066494,0.0420563714799646,0.0,0.0,0.0009100945948989,2.6466017335410448e-05,0.9990634393877657,0.0089013968354058,6.920890143726572e-06,0.9910916822745286,4.0000000000000036,0.8200000000000003,1.0865902769963576,39.0,39.0,12.0,-0.17833333333333368,0.07706175594219067,24.21666666666661,39.0,1,6.955000000000013
2024-04-11,2.4673523689496992,-1.8471128835336081,0.6202394854160964,-1.7581925437788284,0.0410958026278209,0.0,0.0,0.8128812891525188,0.0025447189607855,0.1845739918866957,0.9688894847159196,9.466230420560628e-05,0.0310158529797222,0.0,-0.8900000000000006,-1.3775757584618908,22.0,45.132168885017144,2.333333333333332,-0.006666666666666821,0.00596148957731743,7.5300000000000225,45.132168885017144,1,0.3008811259001212
2024-04-12,-0.6985249974285901,-4.284720011351517,-4.983245008780113,-1.7180353705802465,0.0401571731985819,0.0,0.0,0.9738082923783006,0.0001526339355722,0.0260390736861271,0.9905118222187524,8.65671289675437e-06,0.0094795210683662,-0.9999999999999787,2.3999999999999986,0.7779429654611647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-04-15,11.330689270026001,1.0515732751612994,12.382262545187306,-1.602983681378535,0.1150516892017115,0.0,0.0,0.9318577692461124,0.0007036291180686,0.0674386016358191,0.9927004391923112,2.001999503711742e-05,0.0072795408124358,4.0000000000000036,1.9200000000000017,-0.2895699017652298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-04-16,1.91884244007045,2.493071207291031,4.411913647361487,-1.5663714834964608,0.0366121978820741,0.0,0.0,0.9976665771723234,3.6551576872604335e-05,0.002296871250804,0.9997725767920252,9.66003601059873e-07,0.0002264572043893,0.0,-0.8300000000000018,-0.06962172478948148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0
2024-04-17,-7.43185392409477,-1.596549058366481,-9.028402982461259,-1.5305955093697046,0.0357759741267562,0.0,0.0,0.9999924932488272,4.3841638866935785e-06,3.1225872859365884e-06,0.99999929414323,1.5628171850153298e-07,5.495750254705203e-07,-4.0000000000000036,-0.18999999999999773,-3.0285705954169018,13.0,21.330614131782042,0.333333333333334,0.24833333333333307,-0.0444819067295633,-7.560000000000056,21.330614131782042,1,-5.297102509392535
2024-04-18,3.5118633275546394,2.6201737487476784,6.132037076302321,-1.4956366596212989,0.0349588497484056,0.0,0.0,0.9999373558962016,1.518406728763098e-05,4.74600365108166e-05,0.99979632701656,8.345584893662489e-05,0.0001202171347045,0.9999999999999787,-0.21000000000000085,-0.09576251629592747,23.0,12.774157495314798,-36.5,0.0,0.0,0.0,0.0,0,-0.0
