date,p0_filt,p1_filt,p2_filt,p0_smooth,p1_smooth,p2_smooth
2025-06-16,0.015389341742285614,0.9465840339842889,0.03802662427342546,0.0034316622089059145,0.9767303973879882,0.019837940403137858
2025-06-17,0.016456261755012868,0.9586061683564837,0.024937569888503437,0.0029827871849993606,0.9853347336903883,0.011682479124816845
2025-06-18,0.005863245566913998,0.9861904202295783,0.007946334203507826,0.0011305020191512782,0.9948255791262121,0.004043918854685402
2025-06-20,0.006357316050017639,0.9765291799580286,0.01711350399195375,0.0013345583599437,0.9891285510937323,0.009536890546480962
2025-06-23,0.010408221620651059,0.9547545747362707,0.03483720364307822,0.0019652027727733584,0.9818217759707224,0.016213021256291333
2025-06-24,0.007227809011126203,0.9846361878708683,0.008136003118005558,0.0012885733058298967,0.9949675688661628,0.0037438578277842944
2025-06-25,0.004717759574186293,0.9879622427376914,0.007319997688122263,0.0008577976011963763,0.9956302672084505,0.0035119351905207154
2025-06-26,0.004855064006849262,0.9828535476004013,0.012291388392749378,0.0009302723328955307,0.9930256844389049,0.0060440432283484
2025-06-27,0.0045571447550650495,0.9847839425790654,0.010658912665869625,0.001251498418505306,0.9911842754451945,0.007564226136346836
2025-06-30,0.017967786550749057,0.9349113026947158,0.04712091075453521,0.003994544807554643,0.9614195239118514,0.03458593128075006
2025-07-01,0.016853060279616194,0.9035888554832042,0.07955808423717961,0.003356144303689695,0.9501098854656329,0.04653397023052145
2025-07-02,0.009283728241575553,0.9601652891551185,0.030550982603305892,0.0020206736630622316,0.9724454775968978,0.025533848739913097
2025-07-03,0.011328281195151458,0.917820571039706,0.07085114776514254,0.0026512942851631385,0.9391801782553147,0.05816852745952842
2025-07-07,0.017466843210777138,0.8490205583488143,0.13351259844040853,0.0036125336910916048,0.9270951984908935,0.06929226781795704
2025-07-08,0.01077275287658123,0.96504562019828,0.02418162692513878,0.002216077794237808,0.9855537255113525,0.012230196694208346
2025-07-09,0.010646457436303549,0.9715155523663057,0.017837990197390744,0.0019979258567468412,0.9886708180248683,0.009331256118567414
2025-07-10,0.006363160059913726,0.9834941383178503,0.01014270162223603,0.0013127805826266977,0.987021838523889,0.0116653808935035
2025-07-11,0.01100797422445917,0.8128826917563727,0.1761093340191681,0.0021893020257327915,0.9065536569401621,0.09125704103395817
2025-07-14,0.0070216856011117235,0.973660377959923,0.019317936438965257,0.001500055673536514,0.9869435314591265,0.011556412867256153
2025-07-15,0.010964461010648694,0.9556269657132065,0.03340857327614476,0.002159768717893242,0.9759248899063303,0.02191534137596477
2025-07-16,0.008631069232957653,0.926239974265233,0.06512895650180942,0.0017940859557019943,0.9659364163051793,0.03226949773895778
2025-07-17,0.009813826963785957,0.9736882049574078,0.016497968078806255,0.001984988685154083,0.9895688574340549,0.008446153881016454
2025-07-18,0.00873145697329285,0.9708275689345045,0.020440974092202607,0.0018257624581004188,0.988183731198141,0.00999050634368195
2025-07-21,0.00928522053718108,0.9759236104242756,0.014791169038543394,0.0020139363918172067,0.9910420548505597,0.0069440087574033724
2025-07-22,0.009617272662421987,0.9830147680261452,0.007367959311432822,0.0023085778095753877,0.9935045488035287,0.004186873386678322
2025-07-23,0.016309121507439798,0.9508592470252164,0.03283163146734387,0.0032232036050142414,0.9805614174157786,0.01621537897939498
2025-07-24,0.009734386844077517,0.9739767619276504,0.016288851228272068,0.0018683473989054413,0.9905510352221574,0.007580617379114592
2025-07-25,0.006606295473259821,0.986008633522239,0.007385071004501216,0.0014054253466968317,0.9946997370535657,0.003894837599527023
2025-07-28,0.00773794869159434,0.9757959454511721,0.016466105857233668,0.002038020776089374,0.9863906199392015,0.011571359284867638
2025-07-29,0.02036061289637111,0.9304755089851924,0.049163878118436456,0.0040156634243955795,0.9610625868660555,0.034921749709706115
2025-07-30,0.01530940794016772,0.9454525162371392,0.039238075822693105,0.0022264189443324343,0.9545421221202111,0.043231458935582
2025-07-31,0.008436510673170958,0.9788821756235168,0.01268131370331225,0.00013179958704502196,0.8968751362815628,0.10299306413132811
2025-08-01,0.00023984796078889474,2.742678752660358e-06,0.9997574093604584,0.00010857654360226461,5.901919167667126e-06,0.9998855215374305
2025-08-04,0.027655246075682524,0.8564439643770791,0.11590078954723819,0.012535604322056505,0.9102562049499143,0.077208190727975
2025-08-05,0.08936264625638417,0.8392300033869382,0.0714073503566776,0.018237751551026537,0.9397403035386542,0.04202194491027235
2025-08-06,0.021633665844828287,0.9403996353168186,0.03796669883835306,0.004243542911678188,0.9767331397863815,0.019023317301959747
2025-08-07,0.009846373947140417,0.9733404233087815,0.016813202744078014,0.001973487772320477,0.9895911158374998,0.008435396390222944
2025-08-08,0.009561293255960262,0.9721679638171515,0.018270742926888153,0.0017514936359496363,0.9895958768470161,0.008652629517148238
2025-08-11,0.005620120276024798,0.9858659754811521,0.008513904242823172,0.0010797676455374617,0.9938188788281545,0.005101353526325983
2025-08-12,0.006371205751942712,0.9503045229815057,0.0433242712665516,0.00135590106229209,0.9776837930036272,0.020960305933947015
2025-08-13,0.007022974280232433,0.9824028023458055,0.010574223373962187,0.0020455499762015526,0.991455889573101,0.006498560450664027
2025-08-14,0.02134205117856416,0.9386603211316159,0.03999762768982,0.004796437977961469,0.973154569629616,0.022048992392642183
