date,ACMY01,ACMY02,ACMY03,ACMY04,ACMY05,ACMY06,ACMY07,ACMY08,ACMY09,ACMY10,ACMTP01,ACMTP02,ACMTP03,ACMTP04,ACMTP05,ACMTP06,ACMTP07,ACMTP08,ACMTP09,ACMTP10,ACMRNY01,ACMRNY02,ACMRNY03,ACMRNY04,ACMRNY05,ACMRNY06,ACMRNY07,ACMRNY08,ACMRNY09,ACMRNY10
2002-06-27,2.0477095779227845,2.8038226686873333,3.378778935030859,3.8211222814695383,4.171261558183212,4.455905264154564,4.692302450239015,4.89173803783189,5.061787446924456,5.207694708014028,0.44568560699347515,0.9046459773870632,1.2534530967624349,1.5201641322086883,1.7297646267529876,1.899182308206648,2.03926718845162,2.1569319421996984,2.2566521295873536,2.3414074852944355,1.6020239709293094,1.8991766913002701,2.125325838268424,2.30095814926085,2.4414969314302244,2.5567229559479157,2.653035261787395,2.7348060956321913,2.8051353173371028,2.8662872227195924
2002-06-28,2.068757858596859,2.8293482471557043,3.40262404132428,3.84303212733648,4.191896408906065,4.4758737150027645,4.71201680117025,4.9114469579343005,5.081629674945634,5.227740841020013,0.4636199815679847,0.9218730047356267,1.2680518420174574,1.5327826464860341,1.741335432875477,1.9104057928887812,2.05058280171572,2.1685893869253743,2.268780070940554,2.354061801623419,1.6051378770288744,1.9074752424200776,2.1345721993068225,2.310249480850446,2.450560976030588,2.5654679221139833,2.6614339994545304,2.7428575710089262,2.81284960400508,2.8736790393965936
2002-07-01,2.041402488542282,2.803400714809146,3.381906594231706,3.825851788374662,4.17642250290337,4.46086141287591,4.69673578866494,4.8955100109856415,5.064857343486117,5.210073278883609,0.4431516878203854,0.9044358020875445,1.2548550823360252,1.522193593948066,1.7317386519690712,1.9007179594662924,2.040184622465003,2.157171440293096,2.2562194882842665,2.3403413991218183,1.5982508007218965,1.8989649127216015,2.1270515118956808,2.303658194426596,2.444683850934299,2.5601434534096175,2.656551166199937,2.7383385706925454,2.8086378552018503,2.869731879761791
2002-07-02,1.9619786363958367,2.6962094492728235,3.279790355631284,3.733028711146092,4.090538106044856,4.379031332296241,4.616824816207046,4.816157924203414,4.985264334290497,5.129801317300456,0.38654345862792217,0.8376939530197305,1.197613682621137,1.4749368103774763,1.6907323685158424,1.862514521099687,2.0024217023698,2.1184144888357452,2.215668096691013,2.297593594936405,1.5754351777679145,1.858515496253093,2.082176673010147,2.2580919007686155,2.3998057375290136,2.5165168111965537,2.614403113837246,2.6977434353676686,2.7695962375994845,2.8322077223640507
2002-07-03,1.9682838799768028,2.705924807019112,3.2895832893469614,3.7417734612578335,4.098327500727705,4.386201669512812,4.623667271671136,4.822871674414634,4.991972402198479,5.136574536921987,0.38033811822394714,0.8378183432178772,1.1983483748039698,1.4749165216014344,1.6900368834326454,1.8614893042911067,2.0013627073058116,2.117519632024019,2.2150547392068614,2.2973240841840172,1.5879457617528556,1.8681064638012348,2.0912349145429916,2.266856939656399,2.4082906172950596,2.5247123652217054,2.622304564365324,2.7053520423906146,2.7769176629916172,2.83925045273797
2002-07-05,2.072607351846834,2.8394145403416675,3.4240474440944397,3.87124257402293,4.2228348308568275,4.506960321526537,4.741811845740917,4.939232903220892,5.107112430704747,5.250863133118165,0.4269464938454195,0.8976290802143787,1.2555025814723084,1.5273861823772665,1.7393745457805387,1.9095174906724397,2.0494364356052763,2.1665107127737087,2.2654800442790712,2.3494660488287753,1.6456608580014145,1.9417854601272888,2.1685448626221313,2.3438563916456636,2.483460285076289,2.5974428308540976,2.6923754101356403,2.7727221904471837,2.841632386425676,2.90139708428939
2002-07-08,2.0194031666115664,2.7649109394242997,3.351371274124388,3.8049820667610526,4.162485899289073,4.451105074497332,4.6891943419325335,4.888931152855393,5.058487654316897,5.203479001216206,0.3991140394537698,0.8625163502106343,1.226251947225851,1.5051905040137248,1.7223878222217373,1.895767474886242,2.037448887053846,2.1552984296443487,2.2544116531713714,2.3381475934919003,1.6202891271577966,1.9023945892136653,2.125119326898537,2.2997915627473278,2.4400980770673355,2.55533759961109,2.6517454548786876,2.733632723211044,2.8040760011455257,2.865331407724306
2002-07-09,1.9512940131254868,2.6755331203215436,3.259850579004825,3.7168252667646255,4.079118174624481,4.372603629077557,4.615204943480767,4.818989283254956,4.992131450767625,5.140286657967265,0.37107001104592574,0.8321637044868946,1.1987580985826907,1.481502465633906,1.7021721136523,1.8784023180314753,2.022326814791202,2.1419008784481,2.242314597323263,2.3270094061808417,1.580224002079561,1.843369415834649,2.0610924804221344,2.2353228011307196,2.3769460609721813,2.4942013110460817,2.5928781286895646,2.6770884048068555,2.7498168534443614,2.8132772517864235
2002-07-10,1.8519758328625389,2.5311218615278515,3.1140005813488605,3.578439099704289,3.9480801538174193,4.247067396155744,4.493461789404295,4.699794146696547,4.874644799774711,5.023958144496133,0.3000359582213834,0.7477192272323043,1.1223590911322343,1.4150246241493654,1.6427079474714512,1.822890276246043,1.968519435075362,2.0883310382864444,2.188078101644839,2.271572568821016,1.5519398746411555,1.7834026342955471,1.9916414902166262,2.163414475554924,2.305372206345968,2.424177119909701,2.5249423543289327,2.6114631084101028,2.686566698129872,2.7523855756751168
2002-07-11,1.886554868118796,2.5483293037163453,3.1222396834743114,3.582061017791613,3.9490412514258946,4.246305579976064,4.4914770283618415,4.696884183147801,4.871004554339568,5.0197246739164685,0.2995773816595422,0.7367017327866914,1.1074478452583554,1.3989351852385892,1.6264058243468407,1.8067029292473404,1.9525489862435021,2.072601492599494,2.172587310107664,2.2563104022720974,1.5869774864592538,1.8116275709296539,2.014791838215956,2.183125832553024,2.322635427079054,2.4396026507287236,2.5389280421183393,2.6242826905483065,2.698417244231904,2.763414271644371
