date,b0,b1,b2,b3
2024-04-23,3.443143002369098,2.1114651783768443,0.8055067649261533,4.108022092860938
2024-04-24,3.3798220108539567,2.172908027136796,0.9415896431503931,4.456654102691465
2024-04-25,3.409525475592116,2.1223345491754926,1.1262831311260544,4.484873290114281
2024-04-26,3.3744587914477577,2.148565273934048,1.1942997282533032,4.4528746785272
2024-04-29,3.1911742019949174,2.3288179962030515,1.4150290164790433,4.915940065434558
2024-04-30,3.3283069473850353,2.1816787429899605,1.4647950067354074,4.600949609616227
2024-05-01,3.173938910385549,2.3466061128747966,1.4318429384702172,4.94475847023803
2024-05-02,3.09205211819378,2.475836776380174,1.190790581664221,5.153280048808555
2024-05-03,2.896740581453646,2.6772617096577758,1.2440469810249335,5.560710868795539
2024-05-06,2.9034054941335077,2.6685266757845287,1.2823704970899166,5.463941090919027
2024-05-07,2.9213610734101865,2.6530057086452348,1.2494375080374958,5.312589877950641
2024-05-08,2.9243422020094467,2.6429757930496565,1.294423874093257,5.3870350282004855
2024-05-09,2.905077707759826,2.675878097498877,1.2273690583030135,5.342604605884449
2024-05-10,2.9042373167678455,2.666065836249644,1.423908788371037,5.458424884761352
2024-05-13,2.855078238664209,2.7000012784748693,1.4919417310942853,5.554820174131898
2024-05-14,2.7525718033758606,2.805362761922834,1.5391925895804597,5.7712258562032535
2024-05-15,2.5405894692284328,3.029211108112091,1.5245044642907501,6.21173261317008
2024-05-16,2.7035939665050908,2.8667107262489826,1.4969304098934433,5.690183708138464
2024-05-17,2.7420318168602353,2.8178931396055362,1.542246531130356,5.696873049262521
2024-05-20,2.756201276620106,2.803773589631448,1.5420871309299844,5.72001189306833
2024-05-21,2.713179608478713,2.8431563048213375,1.5901167222309356,5.748676508898395
2024-05-22,2.8256578580154743,2.7188826328221065,1.5997319752673453,5.351780913567723
2024-05-23,2.9508023795873015,2.598812500723384,1.596124570327228,5.056258550164244
2024-05-24,3.0201341276743614,2.557858885355378,1.4958236758041814,4.78169770157868
2024-05-28,3.013533650643716,2.5236121490760057,1.5739211313270363,5.116510459983838
2024-05-29,3.177400142039674,2.360815302433955,1.4051667209406764,4.876839538421185
2024-05-30,3.041895349484667,2.4889284070238085,1.4815067463265372,5.121604722417217
2024-05-31,2.8796431622825747,2.6556115887281844,1.58805497402129,5.520391627965024
2024-06-03,2.7396509960328226,2.833849952369518,1.5320317607322733,5.6352006845839115
2024-06-04,2.5651382964186036,3.0088223804004177,1.6179387837812031,5.95118266204157
2024-06-05,2.5521865762105125,3.03008759152636,1.4947422592233597,5.876381712759692
2024-06-06,2.500945827895915,3.078284103567013,1.5480847681583358,6.0039839720490775
2024-06-07,2.796405905883467,2.75510015464675,1.6440002553173392,5.456216579591298
2024-06-10,2.832366033763621,2.728059374639091,1.5187697809224432,5.504038753169351
2024-06-11,2.5855216810325126,2.970372263485127,1.741870719889992,6.069594400298991
2024-06-12,2.3557272108809824,3.2122281165837823,1.8098794557150777,6.602589397446395
2024-06-13,2.2738464122168325,3.306109396337666,1.7013029869767722,6.659880721049203
2024-06-14,2.2580785211104497,3.3211564491649193,1.736567089600563,6.533247322903911
2024-06-17,2.3718607768121878,3.185253387094631,1.859293614634661,6.355640506289967
2024-06-18,2.1558218169505996,3.367947698466787,2.041643905241312,6.890028544704985
2024-06-20,2.2540355400354803,3.2830191650932328,1.9193038064699126,6.67268877541281
2024-06-21,2.26218265663774,3.2686757837938014,1.9142646502313778,6.646851991285509
2024-06-24,2.3042490920208336,3.2309055611361686,1.8947694385227263,6.47733696609735
2024-06-25,2.326939748753779,3.222258694127049,1.7677049745718947,6.352677001096245
2024-06-26,2.4904210522787253,3.0556087100891425,1.6949894606620435,6.135553295774799
2024-06-27,2.4383149228063647,3.130520054167515,1.6235704508310844,6.237150800024775
2024-06-28,2.5551765820727215,3.002673019453474,1.4705144631153004,6.154791846798295
2024-07-01,2.744342195715477,2.8191634271797987,1.3127157397966385,6.036745204519725
2024-07-02,2.66472885215224,2.903216904677159,1.3107654782679692,6.14002254328074
2024-07-03,2.556132521576046,3.0246347864194325,1.3301581443799317,6.249313761813168
2024-07-05,2.3566229145050728,3.2331829607342324,1.2831562373519252,6.68911400202458
2024-07-08,2.3633289737455097,3.2183759900483913,1.335705544182552,6.640877735703292
2024-07-09,2.252373958529528,3.3139840579706776,1.496832569687035,7.082050592272778
2024-07-10,2.297348009149068,3.271944944847771,1.4424486626521797,6.879894713703673
2024-07-11,2.322396982188464,3.2740005003887305,0.9696770645665602,6.640686507366573
2024-07-12,2.3509289479023363,3.247409719577635,0.7881838246464199,6.525010228698517
2024-07-15,2.438845355466336,3.1739168013637364,0.5857157025909877,6.486589266090277
2024-07-16,2.3924088836052957,3.218805200135948,0.6658010225653652,6.353796683534656
2024-07-17,2.3158820237274758,3.2904488760306867,0.7428240153389756,6.548567977582517
2024-07-18,2.4169101517464306,3.187044913785784,0.7049130301261104,6.371142534113226
2024-07-19,2.5325579442669706,3.068879906277324,0.641889841650719,6.141083353317507
2024-07-22,2.5289890646187225,3.076213693201723,0.6515787655529823,6.231176661800582
2024-07-23,2.6300890689698804,2.989817474390827,0.309897756031154,5.9351454025354276
2024-07-24,2.5905058611706204,3.0368521114697766,0.17847241319381993,6.290736809573592
2024-07-25,2.5791609924249457,3.024186136478943,0.3448501297003013,6.186142008254511
2024-07-26,2.410151064136277,3.195499118879076,0.40215968145409875,6.536321974358438
2024-07-29,2.389506106120836,3.2336824485749007,0.4052767939847965,6.508371415196555
2024-07-30,2.345748523024444,3.2724039011032144,0.4115341400432024,6.599280927910675
2024-07-31,2.3052947372974835,3.3234596549121798,0.28008938594556665,6.560308264037699
2024-08-01,2.328517953519208,3.351667230066931,-0.2687344754020322,6.265254987311496
2024-08-02,2.542587661673246,3.1518470528772142,-1.4818718973167446,5.181309337756992
2024-08-05,2.5113693662720413,3.195579672223755,-1.373686035707055,5.132440002447794
2024-08-06,2.402619699453786,3.2810545423960464,-0.9186250876040416,5.858987665624443
2024-08-07,2.590828526683941,3.093381856089223,-1.1440592462343042,5.52397677458633
2024-08-08,2.7174931111368483,2.992542637282361,-1.2280447466721796,5.197605478253364
2024-08-09,2.5449043778445652,3.1439199265502333,-0.9103770994510804,5.5415819955700165
2024-08-12,2.42734708148843,3.2625536954308783,-0.8717237150357304,5.802091606369877
2024-08-13,2.3563484128263235,3.3101994897358673,-0.9822908629895617,5.920122867608029
2024-08-14,2.2958457948576414,3.374873133612933,-0.8366812090238975,5.978270832203136
2024-08-15,2.5056491000922696,3.169571957401583,-0.694604391142174,5.470549371049562
2024-08-16,2.537674646871798,3.137439561523665,-0.8117518199573084,5.292979716742786
2024-08-19,2.480832066806735,3.1660111609216495,-0.6963446291145019,5.343325481860477
2024-08-20,2.4521936302719083,3.1810456188457135,-0.8218499498518319,5.325981157539911
2024-08-21,2.4587882003592405,3.156165476960395,-1.0319878372623106,5.2572729641482985
2024-08-22,2.607479010331969,3.044774713264548,-1.0690652787470052,4.989912604805731
2024-08-23,2.566308033778131,3.092918617387718,-1.3183954859293403,5.058156670840515
2024-08-26,2.522741092883283,3.112451667203471,-1.1860018816773261,5.220584944405794
2024-08-27,2.6988788396934034,2.95497960829226,-1.6136514228666468,4.774519580381816
2024-08-28,2.586380989615414,3.038473463529842,-1.427609096405198,5.14840135637136
2024-08-29,2.4811922048510207,3.0922326945341876,-1.0776458605385941,5.5231706912710115
2024-08-30,2.5960541386556777,2.9743923892291058,-1.1591046075981495,5.3070462035697945
2024-09-03,2.515343578034296,3.0159289084060705,-1.1182752521949535,5.325598523797313
2024-09-04,2.5672143280398596,2.955250171860626,-1.5166000351713995,4.981787624032033
2024-09-05,2.5234841869150797,2.966546173763136,-1.4312698675785918,4.992225873834817
2024-09-06,2.665948629463361,2.831431304922814,-1.9350814520641217,4.602984253104478
2024-09-09,2.5277706537389095,2.9284895287995734,-1.6310674718620206,4.93074828953114
2024-09-10,2.373415353006029,3.039612703872665,-1.6287173896407454,5.3366874533890964
2024-09-11,2.3323720037466456,3.117778875086135,-1.4827081321716602,5.411677529294267
2024-09-12,2.402953212055077,3.002212734918164,-1.5176299256316992,5.322970167345176
2024-09-13,2.514110536074865,2.842960498809076,-1.8291049630792025,4.942588789379679
2024-09-16,2.5890934569804074,2.7321046985531905,-1.8976921296318565,4.57007393856969
2024-09-17,2.5082362209073596,2.7582872088563546,-1.593026807381057,4.852149922436995
2024-09-18,2.45010671525991,2.6652080991825065,-1.2701758591976708,5.238366316109052
2024-09-19,2.55801717481228,2.532535703504773,-1.4563299707247146,5.024587294020116
2024-09-20,2.5680836547966965,2.491952443688356,-1.5010079428898626,5.005382721218734
2024-09-23,2.677389572162583,2.3515183082332913,-1.5721665631705195,4.7279743923206885
2024-09-24,2.5694791260607865,2.410712645638392,-1.5290933341631556,5.105836128621835
2024-09-25,2.695886344963365,2.283347755864491,-1.6022789537593585,4.869607709107116
2024-09-26,2.749300931604766,2.275522568847639,-1.547344007307276,4.615814040509692
2024-09-27,2.7057527186408166,2.3276278771319214,-1.6946762536993993,4.7030128128830935
2024-09-30,2.796008454600543,2.253895316052478,-1.5301295883265307,4.515677426089339
2024-10-01,2.6618131417027886,2.402973815643296,-1.5302349746046358,4.758126482992986
2024-10-02,2.6765587135321036,2.3522027697523415,-1.4523696842021132,4.897538872611486
2024-10-03,2.878628566143039,2.1753474599410465,-1.561752181640029,4.395689862802812
2024-10-04,3.0713378305144206,1.9659629082382173,-1.0615334698905907,3.9797803560329106
2024-10-07,3.0921766686584,1.9396321538712642,-0.9279934704663675,4.0313451003156375
2024-10-08,3.1188475996362404,1.8875369767504688,-0.992622317388147,4.015919302354648
2024-10-09,3.1316282576652243,1.854254124526044,-0.8810285822038376,4.043402505226064
2024-10-10,3.2564495438682024,1.7699489320300943,-1.1971832877706976,3.7975812850505566
2024-10-11,3.2010577426816575,1.817857013752769,-1.2414926714344177,4.00295016269274
2024-10-15,3.169402816391003,1.81340254835565,-1.0769761035691992,3.8437556591835427
2024-10-16,3.1308441219507976,1.8402284682479886,-1.0514419252476095,3.92388677182949
2024-10-17,3.186038127873531,1.8055214288119712,-1.0684303878974446,4.033291786415333
2024-10-18,3.1069940532027003,1.8773583542224554,-1.0213980981312536,4.271804578805429
2024-10-21,3.2501538725013996,1.7229862669856248,-0.9981839103586981,4.163887630951965
2024-10-22,3.3248300306992737,1.6226766059154683,-0.989410045139409,3.9381013065701036
2024-10-23,3.4085670981051828,1.5282827639523489,-0.9400371669486409,3.7456972525660763
2024-10-24,3.411440982909158,1.506487780509314,-0.9131020184142008,3.5973022390118428
2024-10-25,3.3964219858829465,1.5416855171636847,-0.8214073606592205,3.7685497522415967
2024-10-28,3.6165149424502627,1.2942512187956408,-1.0307618982276785,3.161157373373857
2024-10-29,3.6023002916608733,1.3081084368294265,-1.0252698696014608,3.193263831510089
2024-10-30,3.7902870948064336,1.089397983500061,-1.0813967466823229,2.517025963391166
2024-10-31,3.7217405738254414,1.072894694917393,-0.8167712122572847,2.656250437061392
2024-11-01,3.856439902604374,0.9100919937001354,-0.866393246484491,2.5679456603640665
2024-11-04,3.865971262060781,0.9279702856388075,-1.049118105948233,2.3102306963042207
2024-11-05,3.7816148860954546,0.9764139156829682,-0.7761847895909791,2.3552702058883774
2024-11-06,3.9126089342860055,0.8119090355064627,-0.726645814307775,2.487991692887191
2024-11-07,3.607165387690442,1.1207747258042535,-0.5058004562624094,3.15015090396708
2024-11-08,3.6813490731312335,1.039310061337581,-0.379647128611816,2.733278458242208
2024-11-12,3.9085845211437564,0.8021361867214738,-0.4137182727715446,2.3969540883045766
2024-11-13,3.999071806435575,0.70891919770239,-0.7775329770510945,2.2879570242288807
2024-11-14,3.991962475224208,0.7083003427792528,-0.5162830631931237,2.119865161370332
2024-11-15,3.8961649894470933,0.8095134193270861,-0.5110319168448505,2.485759405038102
2024-11-18,3.8373912296564336,0.8861953039556603,-0.5332589372541828,2.6951040887713598
2024-11-19,3.72281790127795,0.9760949881290872,-0.3435523463920149,2.9144614937327877
2024-11-20,3.7591652626131142,0.9369852683252246,-0.28802178396588385,2.822582266039067
2024-11-21,3.814707178670717,0.9037855778365343,-0.3171238685358965,2.703722145885969
2024-11-22,3.685422924436964,1.0191206699378828,-0.03601585192012599,3.043235414151842
2024-11-25,3.5690858842388087,1.1773262427118223,-0.24623189438738474,2.956306131858157
2024-11-26,3.5999724693174167,1.1439781917061052,-0.31097971217356474,2.9759460413754866
2024-11-27,3.4491737734568093,1.299995665759202,-0.23747652834528685,3.3138177175403225
2024-11-29,3.4014588816948166,1.3530502765508534,-0.33268542635762194,3.228622681725109
2024-12-02,3.45852135278012,1.255476870622344,-0.2618045048544943,3.0528464544436154
2024-12-03,3.52034855593412,1.1262426562644183,-0.2409481857824286,2.9989403699437567
2024-12-04,3.5462483528232602,1.0942816355427223,-0.3700688066532658,2.7657819202190903
2024-12-05,3.436779049908422,1.1512759633627394,-0.07614071415017026,3.016542476336996
2024-12-06,3.3630958006319283,1.2017298982440192,-0.1271188468358554,3.2679550697269426
2024-12-09,3.414361936908626,1.1375522924135528,-0.10775933985477945,3.270598943668928
2024-12-10,3.344187387443582,1.1827065740095237,0.06079150851570528,3.555858553831637
2024-12-11,3.4054318770268788,1.082100407975103,0.011884768858027308,3.5860121632830126
2024-12-12,3.3821004231414027,1.0428911763295239,0.21415901441912305,3.8805671535656083
2024-12-13,3.5477588945634584,0.8623101870218807,0.18467658194865777,3.5707446260623734
2024-12-16,3.574118408940296,0.8430989782362329,0.14996551508175684,3.4481403346332185
2024-12-17,3.6845547353837818,0.7596331870249216,-0.021929461108138412,3.095988944054487
2024-12-18,4.079324291496715,0.32441862283437156,-0.13029932326304952,2.029519096070452
2024-12-19,4.1913051860948425,0.2101858180939206,-0.37832054241637886,2.0009509775390923
2024-12-20,3.9419157168986945,0.4576866592697077,-0.1410022625490218,2.687840623718788
2024-12-23,4.254111274727264,0.1734162193919124,-0.5613178814780684,1.9332585342125115
2024-12-24,4.34479381234006,0.10596628023238759,-0.7326181235611174,1.612548458667759
2024-12-26,4.239997130153384,0.1924575822974565,-0.5847737623322758,1.9149455283076358
2024-12-27,4.328670386731849,0.08048021960490774,-0.7090939574040778,1.8456544579021792
2024-12-30,4.1775123157658705,0.257517149905144,-0.7510212961721662,2.169130500395444
2024-12-31,4.209845941851816,0.20902979499252572,-0.784643531157918,2.1372459823312493
2025-01-02,4.207249257956731,0.23641705054473555,-0.8114653742333615,2.1493078414845224
2025-01-03,4.28178017080475,0.14187114897624237,-0.8009580383465703,1.9932116514072125
2025-01-06,4.271933326416518,0.152193132816591,-0.841749138955774,2.1369127955173464
2025-01-07,4.303266097802876,0.1106876140920753,-0.8210520257189973,2.2390772257907527
2025-01-08,4.242293119435493,0.17200110031457613,-0.7863552266510175,2.4405982738251946
2025-01-09,4.4122364290821565,0.028676526260848184,-1.1008349626030471,1.9568196817671606
2025-01-10,4.68075265140731,-0.2761571543011966,-0.9430307730789694,1.231054698115605
2025-01-13,4.757908785157142,-0.3427892856190465,-1.02252315588671,1.023985776827867
2025-01-14,4.710362655745993,-0.2927217560783367,-1.0743853231639822,1.219006960955512
2025-01-15,4.282189273705021,0.12552602582357208,-0.7773868922913588,2.2227514030638753
2025-01-16,4.1581752708154855,0.2714765146248638,-0.7693592499419537,2.487138253258522
2025-01-17,4.164754596166683,0.2547040540733649,-0.6201887242361844,2.4366308004609625
2025-01-21,4.073979825199648,0.3378005159778015,-0.4415001807006231,2.5637990067383574
2025-01-22,4.205224258249091,0.21199619483376708,-0.6174542259027519,2.231417646569013
2025-01-23,4.412150440355268,0.03274759623897395,-0.9716130628700415,1.7464178029813906
2025-01-24,4.385774345890581,0.05509677759734122,-0.9905794778186582,1.782675972094805
2025-01-27,4.155722730991716,0.28458277598350246,-0.9194365968203313,2.220966894067779
2025-01-28,4.085053431455008,0.3457357620928531,-0.7840730411829698,2.5037912038768666
2025-01-29,4.018305359529947,0.39796872594934374,-0.5953884108089074,2.7245415341748864
2025-01-30,3.8639873065591304,0.5137382918272559,-0.383092148674153,3.094327493449939
2025-01-31,3.931310412382961,0.4476761193081289,-0.4144527497292656,3.118291925820756
2025-02-03,3.8921214881759774,0.484986001539106,-0.22687984351620244,3.011149152928676
2025-02-04,3.8187031733401557,0.556255368048103,-0.2473341855576798,3.2078827291197247
2025-02-05,3.69501318074209,0.6789916685942798,-0.13840738123189547,3.2094785255104985
2025-02-06,3.816398090245728,0.5678509660159092,-0.19130524594180562,2.847868419323191
2025-02-07,3.8110744433108565,0.555079369105518,0.07680289521717613,2.972804373158536
2025-02-10,3.8279212741834177,0.5523512708046068,-0.013026192166533418,2.987640302556419
2025-02-11,3.8487646860156524,0.5353204749769156,-0.06318661718117982,3.0676637035825833
2025-02-12,4.043163257803189,0.3295948932526188,-0.07902534308642081,2.7338046399431053
2025-02-13,3.8619577466970822,0.5056212087960498,0.0634674821165871,2.9303942360244744
2025-02-14,3.766978435855716,0.6105265611774618,0.015542390973768302,3.1243543360533836
2025-02-18,3.9395059065859437,0.4439859027431639,-0.12658232175026515,2.852125215676715
2025-02-19,3.9172678638037306,0.4719417804602632,-0.16300261220671788,2.8487184145117794
2025-02-20,3.8079007737276878,0.5678736720802713,-0.052531214129363756,3.120252851604666
2025-02-21,3.7385215055040364,0.6431577652428725,-0.19250851455905682,3.1111469271518852
2025-02-24,3.6354569774168235,0.7507812506449365,-0.17255232922854422,3.4276891403299072
2025-02-25,3.3637647977239014,1.0097811651566542,0.033564857093609124,3.93550988453868
2025-02-26,3.1692146261192002,1.2142054790601735,0.19936350568326877,4.409106430888886
2025-02-27,3.2406585801421057,1.1657172249026584,0.0793435282322822,4.3438287647808425
2025-02-28,3.2533481038765366,1.1696462612287903,-0.16705893330407992,4.1836223245463104
2025-03-03,2.974452210290844,1.4737310321450652,0.07716640092052932,4.846356420283731
2025-03-04,3.1385643313595013,1.3152506347842572,-0.2107632526529831,4.605824913140114
2025-03-05,3.347018826531307,1.1040261104731262,-0.33265799608152197,4.0976749330357505
2025-03-06,3.4013845107107357,1.0536172718185242,-0.5468859418315591,4.006813366962921
2025-03-07,3.3714595641515532,1.0777902546439355,-0.41410373008175905,4.205398093538601
2025-03-10,3.1900964570644237,1.262898127294408,-0.4775753133498948,4.529617599517529
2025-03-11,3.2171121477169065,1.2348562136771042,-0.4065294102415986,4.616032330978322
2025-03-12,3.220489288989365,1.210439911785755,-0.19505968127042267,4.706500382863864
2025-03-13,3.143764556341599,1.3055522125699324,-0.3016590730562903,4.835362243023533
2025-03-14,3.200161096466935,1.2257057300279113,-0.09231269763081275,4.705177935049365
2025-03-17,3.245135278301866,1.1733527144252045,-0.016262432887938674,4.493462174942566
2025-03-18,3.0966035822169022,1.3210980204458005,0.14682561441997785,4.87851989175129
2025-03-19,3.0200544195296777,1.407678198729191,0.08114542227736343,5.051992107649657
2025-03-20,3.0719284915804215,1.3585168815194677,-0.10070066239998893,4.87506752582485
2025-03-21,3.0081238506300645,1.423368684738415,-0.10558234743684114,5.199398528884269
2025-03-24,3.1056165762573067,1.2966624136489453,0.08198785179730786,5.117841773726216
2025-03-25,3.1274626456211005,1.297904740427473,-0.13425730179623266,5.0342301134574905
2025-03-26,3.12073931113072,1.2989182769178762,-0.08507914198897983,5.190748408357377
2025-03-27,3.0951058455876126,1.3374139038045942,-0.12663269558268217,5.4204494307755
2025-03-28,2.884170932089531,1.5677358155227132,-0.11665991798725002,5.774663562305046
2025-03-31,2.895329618038969,1.5465766871706546,-0.12919236948940618,5.597930237602524
2025-04-01,2.791510062995442,1.6523324680671911,-0.05249142737586625,5.70242769037552
2025-04-02,2.8639869843723487,1.5720817709924992,-0.007194587470338626,5.528725705331202
2025-04-03,2.297179671102695,2.1576088689685244,0.04819953231772033,7.1644239013298865
2025-04-04,2.511363037707903,1.9322594688920958,-0.2893403475419369,6.252079247962323
2025-04-07,2.7021568045173643,1.7455559705533557,-0.5155430785107378,6.242579492274922
2025-04-08,2.8413760203911784,1.6347477481299397,-0.8904213481870795,6.327338231046946
2025-04-09,3.0616149247047098,1.3883563863580388,-0.37309834086563787,5.585647514082272
2025-04-10,2.948743596297712,1.5101335765182151,-0.6033319703152897,6.430531641903899
2025-04-11,3.3514042209840196,1.0969400457932064,-0.678337858515931,5.1389000403225715
2025-04-14,2.9331524040731862,1.5115982803122694,-0.45266677028428237,6.27062484005089
2025-04-15,2.7152807912242847,1.7283397146705657,-0.21293754891365307,6.891470925872732
2025-04-16,2.5672602325425453,1.890833597737275,-0.23767058513968545,7.210692070790476
2025-04-17,2.5916530101124646,1.8700319759977342,-0.17206252365101005,7.307892502266325
2025-04-21,2.6667459405365976,1.8165986462225638,-0.5500387839575847,7.523568349985503
2025-04-22,2.706739603847543,1.7496736022802297,-0.4240875846699318,7.257488894211363
2025-04-23,2.7990757685675076,1.643376896868019,-0.32371778032588877,6.787512435221398
2025-04-24,2.5600574910265372,1.889632369791492,-0.18525720408381843,7.321731759404432
2025-04-25,2.493718846219461,1.963226572525437,-0.19550912356310535,7.4226946275832555
2025-04-28,2.3808715491950037,2.102363982755457,-0.29268777952669806,7.65451285456594
2025-04-29,2.359115741225524,2.119265845679397,-0.31683007939129476,7.556578285761602
2025-04-30,2.1892138362474056,2.3017656702616573,-0.3386900654547954,8.18149293368293
2025-05-01,2.301082334404662,2.186932205052752,-0.19878259923093966,8.044478490538308
